id;Код ОО;Задания с кратким ответом;Первичный балл;Балл;Task1;Task2;Task3;Task4;Task5;Task6;Task7;Task8;Task9;Task10;Task11;Task12;Task13;Task14;Task15;Task16;Task17;Task18;Task19;Task20;Task21;Task22;Task23;Task24;Task25;Task26;Task27
1228;246027;+++++++-+-++++-+-++++++--00;19;75;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0
1229;213033;+++++++++++++++++++++++++20;27;95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1230;246027;+--+-+-----+-----+++-----00;7;43;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
1231;242063;++++-+---+-+-+++-+-+++---00;14;62;1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0
1232;206083;---+-----+-+-+----+------00;5;34;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1233;238123;++-------+---------------00;3;20;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1234;243026;++--++----++++-+-++++-+--00;14;62;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0
1235;238153;+++-++-+-+-+-+-+-+---+---00;12;56;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0
1236;247073;+--+-----+--------+------00;4;27;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1237;242015;++++++-++--++++++++++++--20;22;83;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0
1238;246045;++++-+++--++-+-+++++++++-00;19;75;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0
1239;246073;++++++---+--+--+-++++++-+00;16;67;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0
1240;206106;-----+---+---------------00;2;14;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1241;246193;++-+----------------+----00;4;27;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1242;236013;++++++++--++++++-++++++++20;24;88;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;0
1243;205053;+--+++---+-+-------+-----00;7;43;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1244;247103;++++-+-+++++++-+-+++-+-+-00;18;72;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0
1245;206083;++-+++--++-++++++-++++-++21;22;83;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;2;1
1246;247083;++++-++--+-----+-+---+---00;10;51;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
1247;247053;-+-+-+---+++-+++-----+---00;10;51;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0
1248;249046;++++++-+-+++--++++-+++++-20;21;80;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;2;0
1249;253013;+++++++--++++++++++++++++20;25;90;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1250;245016;++-++++++-++++++++-++++++20;24;88;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;2;0
1251;246183;---++----+--+-+-+----+---00;7;43;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0
1252;243026;+++++++--+++-+++--+-++-++00;18;72;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0
1253;246123;-+++++--++++---+-++++----00;14;62;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0
1254;246073;++-+++--+++++--+-+-------00;12;56;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1255;241015;++++-++--+++-++---+++----10;15;64;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0
1256;243026;+++++++++++++++++++++++++22;29;100;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
1257;236013;++++-+---+-+++----+--+---00;11;54;1;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
1258;242013;++-+++-+-++++++++++++++++20;24;88;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1259;245046;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1260;205025;+++++++--++++++++++++++++20;25;90;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1261;236033;++++-+------+----+++-+---00;10;51;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0
1262;205163;++-++++-+++-++++++++-++++00;21;80;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
1263;238153;++++++++-+++++-+++++++++-20;24;88;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;2;0
1264;246035;++--++++++--++++++++++++-00;20;78;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1265;238073;++++++-++++++++++++++++-+20;25;90;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1266;243026;--++++---+-----+--++-+---00;9;48;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0
1267;242063;-+-+-----+---------+-----00;4;27;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1268;249046;+++++++--+-+++++++++++++-00;21;80;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1269;238143;++++-+-----+--+----------00;7;43;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1270;236013;++-++---+-++++-++++++++--20;19;75;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;2;0
1271;241026;++++++-++++++++++++++++-+20;25;90;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1272;243026;++-+++-+-++-+--+--+++++--00;15;64;1;1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0
1273;238123;-++--+---+--+--------+---00;6;40;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1274;247083;++++++-+-+-+---++++--++--00;15;64;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0
1275;205163;++-+++++---+-++++++++++++00;20;78;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1276;208015;+-+++++--+-++++--+++-----00;14;62;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0
1277;246073;+++++-+--+++-+---+++-++--00;15;64;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0
1278;243023;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1279;243026;++++++++++-+++++-++++++++20;25;90;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;0
1280;246083;++++++++-++++++++++++++++20;26;93;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1281;238143;++++++----+-++++++++-+---20;18;72;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;2;0
1282;246213;+++++----+--------+++----00;9;48;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
1283;243026;-++--+--++-+++-+++++++---20;17;70;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;2;0
1284;243026;++++-+++-+++---++-++-+--+00;16;67;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0
1285;245016;++++++--++++++++++++++++-00;22;83;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1286;205053;++-++----+--+---------+--00;7;43;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1287;243026;++-+++---+++++++-----+---00;13;59;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
1288;243023;---------+---------------00;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289;246056;+++++++++++++++++++++++++00;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1290;246073;++-+-+---+-+-------------00;6;40;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1291;238153;++-+-+--+-+++++++++++++-+20;21;80;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1292;246027;-+++-+----++-+-++++--++--00;13;59;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0
1293;241036;+++++++++-++++++++++++++-00;23;85;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1294;203063;--++++--------+--+++-----00;8;46;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0
1295;238153;++---+---+++-+----++++---00;11;54;1;1;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0
1296;252126;+--+-+---+-+-+-+-++--+---00;10;51;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0
1297;238153;+-+++-------+----+---+---00;7;43;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
1298;218033;++++-+--++-+-+----+--+---00;11;54;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
1299;206223;++++-----+---------------00;5;34;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300;246056;+-+++++--++-++-------+---00;11;54;1;0;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
1301;243026;++++--+-+++++++---++-----20;16;67;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;2;0
1302;238027;+++++++-+-+-+++++++++++++20;24;88;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1303;213143;++-+-----+----+---++-+---00;8;46;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0
1304;246073;+-+++++--+++---+-----++--00;12;56;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
1305;245026;++-+-+------++-+-+++-----00;10;51;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0
1306;238027;-+--+-++-+-+-------------00;6;40;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1307;245026;++++-+--++-+-+-+-+-++++--00;15;64;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;0
1308;205025;++++++--+++++++++++++++-+00;22;83;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
1309;205163;++++++---++-+--+--+--+---00;12;56;1;1;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
1310;205016;++++++-+----++-++-++++--+10;17;70;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0
1311;205016;++++++++++++++++++++++++-00;24;88;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1312;246103;++-+-+-+--++-+++--++-+---00;13;59;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0
1313;205026;+++++++++++++++++++++++++00;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1314;241036;++-+++-+-+-+++-+-++--+++-00;16;67;1;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0
1315;238363;+-+-++---+-----------+---00;6;40;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1316;205103;++++-+++++-+--++++++-++--00;18;72;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0
1317;245046;-+++++---+--+-----++++---00;11;54;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0
1318;244027;++++++++-+++++++++++-+++-20;24;88;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;2;0
1319;249046;++-+-+-----+-+-+++++++++-00;15;64;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0
1320;205263;+--+-------+-------------00;3;20;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321;245026;++++++++-+-+++++--++++---00;18;72;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0
1322;252126;++---+---+--+--+-+++++-+-00;12;56;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;0
1323;252126;+-++-+-+-++-++++++++++--+00;18;72;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0
1324;246073;-++--+-------------------00;3;20;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325;205163;+++++++++++++++++-+++++++20;26;93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;2;0
1326;241036;+++++++++++++++++++++++++22;29;100;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
1327;245015;++++-+---+++---+--+--+---00;11;54;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
1328;241026;+++++++++-+++++++++++++++22;28;98;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
1329;246073;+++--+---+-++--------+---00;8;46;1;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1330;241026;++++-++-+-+++++++++++-+-+00;20;78;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0
1331;242063;++++-+-+--+++-++-+++++--+20;19;75;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;2;0
1332;247043;++-+-+---+-+---+----+++--00;10;51;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0
1333;241036;-+-+-+--++-+++++-+++++-+-20;18;72;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;2;0
1334;243026;+++-+++---++-+--+-++-+---00;13;59;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0
1335;247013;+++-++++-++++++++++++++++20;25;90;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1336;247015;+++-+++--+++++++++-++++-+20;22;83;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;2;0
1337;206106;+-+--+---+---------------00;4;27;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1338;244027;+--+---------------------00;2;14;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1339;249046;++++++++++++++++-++++++++20;26;93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;0
1340;247083;++++++--++++-+++-++--+++-00;18;72;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0
1341;241036;++++++-+-+-++++++++++++++20;24;88;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1342;246193;++++-+--++++++-----+-+---00;13;59;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0
1343;246036;--++-----+-+-+-----------00;5;34;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1344;238353;-+-+++++-+-++--+--+--+---20;14;62;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;2;0
1345;247015;++-+-+----++++++-++++++--00;16;67;1;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0
1346;227023;++++++---+-++++++++++++--00;19;75;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
1347;206073;+--------+--------+------00;3;20;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1348;205026;-+++-----++------+++-----00;8;46;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
1349;219013;+-+----------------------00;2;14;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1350;247043;++++-+-------------------00;5;34;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1351;242016;++++--+--+++++-+++++++++-20;21;80;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;2;0
1352;245026;+----------+-------------00;2;14;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1353;241036;+++++++--++++++++++++++-+01;23;85;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1
1354;205063;-+++-+---+-+-+-+---------00;8;46;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1355;249046;+++++++++++++++++++++++++22;29;100;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
1356;241036;+++++++++++++++++++++++++21;28;98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
1357;252126;++++-+--+--+++++++++++++-00;19;75;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1358;246027;++++++--+-++++++++++++-++20;23;85;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;2;0
1359;242023;+-----+--+--+------------00;4;27;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1360;246133;++++++--++++++++-++++++++00;22;83;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0
1361;206106;++-++++--++--+++--+------00;12;56;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0
1362;242023;+----+-------------------00;2;14;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1363;227043;++++++---------------+---00;7;43;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1364;242016;++++++++-++++++-+++++++++20;25;90;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;2;0
1365;238353;+++++++++++++++++++++++++10;26;93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1366;240023;------------+------------00;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1367;243026;+++++++-++-+++++++++++++-00;22;83;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1368;245016;++-+++++--+-+++---+++----00;14;62;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0
1369;241026;++++++-++-++-+-++++++++++20;23;85;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;2;0
1370;241036;++++++++-++++++++-++++++-20;24;88;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;2;0
1371;252126;+-+----------------------00;2;14;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1372;203063;+-++-+--++-+-+---+++-++--00;13;59;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0
1373;238153;++-+-+---+-+-----++--+---00;9;48;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
1374;205016;+++++++--++++++++++++++++20;25;90;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1375;246103;++++++-++++++++++++++++++20;26;93;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1376;205123;++++-+---+++++++--+++----00;15;64;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0
1377;246083;++++-+++-+++++++++++-++++00;22;83;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
1378;210013;++-+-++--+-+++-+++++-+---00;15;64;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0
1379;203033;++++--------+-----+--+---00;7;43;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
1380;246073;+++----+--++--++-++-----+20;13;59;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;2;0
1381;205103;-++++-+------+-+++---+--+00;11;54;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0
1382;229013;++++++-+-+++++++++++++++-10;23;85;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
1383;238153;-----+-------------------00;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1384;243046;++++++++-+++++-+-----++--00;16;67;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0
1385;241036;++++++++-+-+++++++++++++-20;24;88;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;0
1386;252126;+--+-+--++--------++-----00;7;43;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1387;245015;++--++--+--+++++-++++++--00;16;67;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0
1388;243026;-+--++---+-+++++--+++++--20;16;67;0;1;0;0;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;2;0
1389;246183;++++++----++++-+++++++---00;17;70;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0
1390;213023;+++-++++-++++++++++++++--20;23;85;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0
1391;205026;++++-+-++++++++++++++++++20;25;90;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1392;247093;++++++++++++++-+++-+-+---20;21;80;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;2;0
1393;249046;++++++-+++++++++++++++++-10;24;88;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
1394;246073;++++++---++-++++--+-+----00;14;62;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0
1395;241026;++--++--++-++-++--++---+-00;13;59;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0
1396;246035;++++-+----++++-+--+++++-+00;16;67;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0
1397;246083;+++++++--+-+++-+--+++++--20;19;75;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;2;0
1398;241026;++++++++++++-++++++++++++00;24;88;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1399;205263;++++++----+-++-------+---00;10;51;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
1400;215073;+++--+---+++---+-+++-+---00;12;56;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0
1401;242016;++++++++-+++++++++-++++--00;21;80;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0
