ID операции;Дата;ID тура;ID туроператора;Количество проданных путёвок
OP4654;26.03.2022;R1118;T107;18
OP4655;26.03.2022;R1106;T113;13
OP4656;26.03.2022;R1118;T101;4
OP4657;26.03.2022;R1123;T107;11
OP4658;26.03.2022;R1128;T117;3
OP4659;26.03.2022;R1114;T101;8
OP4660;26.03.2022;R1125;T110;4
OP4661;26.03.2022;R1121;T103;18
OP4662;26.03.2022;R1124;T101;6
OP4663;26.03.2022;R1130;T100;5
OP4664;26.03.2022;R1132;T112;18
OP4665;26.03.2022;R1130;T103;13
OP4666;26.03.2022;R1103;T108;14
OP4667;26.03.2022;R1110;T112;13
OP4668;26.03.2022;R1104;T105;6
OP4669;26.03.2022;R1127;T102;3
OP4670;26.03.2022;R1123;T106;10
OP4671;26.03.2022;R1131;T117;14
OP4672;26.03.2022;R1130;T110;12
OP4673;26.03.2022;R1119;T119;10
OP4674;26.03.2022;R1116;T117;17
OP4675;26.03.2022;R1106;T119;12
OP4676;26.03.2022;R1131;T103;13
OP4677;26.03.2022;R1127;T111;9
OP4678;26.03.2022;R1115;T102;20
OP4679;26.03.2022;R1109;T109;8
OP4680;26.03.2022;R1105;T106;20
OP4681;26.03.2022;R1102;T118;11
OP4682;26.03.2022;R1132;T106;11
OP4683;26.03.2022;R1102;T108;3
OP4684;26.03.2022;R1108;T102;19
OP4685;26.03.2022;R1125;T101;18
OP4686;26.03.2022;R1127;T102;3
OP4687;26.03.2022;R1124;T116;9
OP4688;26.03.2022;R1101;T114;2
OP4689;26.03.2022;R1126;T114;20
OP4690;26.03.2022;R1107;T116;13
OP4691;26.03.2022;R1114;T111;8
OP4692;26.03.2022;R1117;T119;3
OP4693;26.03.2022;R1118;T114;7
OP4694;26.03.2022;R1118;T110;9
OP4695;26.03.2022;R1121;T114;20
OP4696;26.03.2022;R1108;T116;4
OP4697;26.03.2022;R1118;T114;5
OP4698;26.03.2022;R1113;T105;3
OP4699;26.03.2022;R1113;T117;15
OP4700;26.03.2022;R1132;T102;8
OP4701;26.03.2022;R1112;T115;12
OP4702;26.03.2022;R1119;T114;7
OP4703;26.03.2022;R1102;T119;13
OP4704;26.03.2022;R1105;T109;15
OP4705;26.03.2022;R1106;T112;8
OP4706;26.03.2022;R1105;T109;10
OP4707;26.03.2022;R1127;T117;10
OP4708;26.03.2022;R1109;T114;13
OP4709;26.03.2022;R1108;T111;6
OP4710;26.03.2022;R1117;T109;13
OP4711;26.03.2022;R1111;T110;14
OP4712;26.03.2022;R1106;T106;7
OP4713;26.03.2022;R1128;T114;4
OP4714;26.03.2022;R1114;T112;3
OP4715;26.03.2022;R1132;T114;7
OP4716;27.03.2022;R1128;T112;5
OP4717;27.03.2022;R1113;T109;9
OP4718;27.03.2022;R1121;T105;5
OP4719;27.03.2022;R1128;T108;13
OP4720;27.03.2022;R1117;T120;6
OP4721;27.03.2022;R1123;T110;16
OP4722;27.03.2022;R1108;T106;17
OP4723;27.03.2022;R1122;T118;7
OP4724;27.03.2022;R1128;T101;11
OP4725;27.03.2022;R1117;T105;16
OP4726;27.03.2022;R1107;T102;8
OP4727;27.03.2022;R1105;T118;7
OP4728;27.03.2022;R1104;T104;14
OP4729;27.03.2022;R1103;T116;2
OP4730;27.03.2022;R1110;T119;7
OP4731;27.03.2022;R1107;T112;11
OP4732;27.03.2022;R1109;T108;11
OP4733;27.03.2022;R1131;T102;4
OP4734;27.03.2022;R1125;T120;12
OP4735;27.03.2022;R1121;T108;20
OP4736;27.03.2022;R1111;T102;16
OP4737;27.03.2022;R1119;T117;15
OP4738;27.03.2022;R1129;T110;2
OP4739;27.03.2022;R1105;T104;19
OP4740;27.03.2022;R1130;T118;13
OP4741;27.03.2022;R1130;T112;12
OP4742;27.03.2022;R1124;T118;7
OP4743;27.03.2022;R1129;T115;8
OP4744;27.03.2022;R1120;T113;18
OP4745;27.03.2022;R1123;T104;17
OP4746;27.03.2022;R1116;T105;15
OP4747;27.03.2022;R1108;T104;17
OP4748;27.03.2022;R1123;T110;19
OP4749;27.03.2022;R1130;T106;11
OP4750;27.03.2022;R1118;T108;7
OP4751;27.03.2022;R1117;T104;15
OP4752;27.03.2022;R1113;T118;5
OP4753;27.03.2022;R1109;T109;15
OP4754;27.03.2022;R1118;T100;5
OP4755;27.03.2022;R1129;T103;13
OP4756;27.03.2022;R1126;T106;18
OP4757;27.03.2022;R1116;T111;19
OP4758;27.03.2022;R1103;T106;5
OP4759;27.03.2022;R1125;T118;14
OP4760;27.03.2022;R1117;T114;16
OP4761;27.03.2022;R1102;T112;15
OP4762;27.03.2022;R1121;T120;10
OP4763;27.03.2022;R1132;T109;20
OP4764;27.03.2022;R1102;T115;8
OP4765;27.03.2022;R1128;T104;16
OP4766;27.03.2022;R1107;T109;16
OP4767;27.03.2022;R1132;T106;5
OP4768;27.03.2022;R1112;T105;10
OP4769;27.03.2022;R1108;T112;7
OP4770;27.03.2022;R1122;T102;16
OP4771;27.03.2022;R1107;T112;19
OP4772;28.03.2022;R1118;T119;7
OP4773;28.03.2022;R1127;T112;3
OP4774;28.03.2022;R1114;T110;4
OP4775;28.03.2022;R1101;T106;12
OP4776;28.03.2022;R1113;T112;4
OP4777;28.03.2022;R1117;T100;3
OP4778;28.03.2022;R1110;T108;19
OP4779;28.03.2022;R1132;T114;8
OP4780;28.03.2022;R1113;T105;7
OP4781;28.03.2022;R1125;T104;16
OP4782;28.03.2022;R1117;T106;20
OP4783;28.03.2022;R1125;T114;19
OP4784;28.03.2022;R1106;T112;10
OP4785;28.03.2022;R1117;T110;2
OP4786;28.03.2022;R1115;T112;3
OP4787;28.03.2022;R1111;T106;11
OP4788;28.03.2022;R1113;T108;13
OP4789;28.03.2022;R1115;T107;5
OP4790;28.03.2022;R1115;T116;16
OP4791;28.03.2022;R1123;T104;10
OP4792;28.03.2022;R1110;T112;13
OP4793;28.03.2022;R1116;T114;17
OP4794;28.03.2022;R1126;T114;12
OP4795;28.03.2022;R1103;T111;18
OP4796;28.03.2022;R1131;T107;16
OP4797;28.03.2022;R1101;T116;10
OP4798;28.03.2022;R1119;T112;6
OP4799;28.03.2022;R1107;T118;9
OP4800;28.03.2022;R1112;T107;20
OP4801;28.03.2022;R1108;T111;4
OP4802;28.03.2022;R1102;T119;9
OP4803;28.03.2022;R1103;T103;19
OP4804;28.03.2022;R1126;T110;11
OP4805;28.03.2022;R1126;T103;8
OP4806;28.03.2022;R1119;T100;17
OP4807;28.03.2022;R1103;T113;2
OP4808;28.03.2022;R1108;T120;17
OP4809;28.03.2022;R1107;T102;13
OP4810;28.03.2022;R1110;T104;14
OP4811;28.03.2022;R1115;T108;16
OP4812;28.03.2022;R1115;T109;9
OP4813;28.03.2022;R1127;T109;17
OP4814;28.03.2022;R1113;T120;18
OP4815;28.03.2022;R1131;T115;3
OP4816;28.03.2022;R1109;T102;20
OP4817;28.03.2022;R1130;T112;17
OP4818;28.03.2022;R1123;T108;8
OP4819;28.03.2022;R1126;T111;10
OP4820;28.03.2022;R1125;T104;11
OP4821;28.03.2022;R1132;T101;9
OP4822;28.03.2022;R1110;T109;7
OP4823;28.03.2022;R1128;T119;6
OP4824;28.03.2022;R1125;T117;7
OP4825;28.03.2022;R1128;T100;19
OP4826;28.03.2022;R1119;T115;6
OP4827;28.03.2022;R1105;T103;17
OP4828;28.03.2022;R1124;T110;12
OP4829;28.03.2022;R1106;T107;13
OP4830;28.03.2022;R1114;T104;16
OP4831;29.03.2022;R1125;T117;16
OP4832;29.03.2022;R1131;T106;8
OP4833;29.03.2022;R1119;T115;5
OP4834;29.03.2022;R1103;T102;4
OP4835;29.03.2022;R1101;T118;17
OP4836;29.03.2022;R1132;T107;7
OP4837;29.03.2022;R1106;T111;15
OP4838;29.03.2022;R1112;T106;20
OP4839;29.03.2022;R1111;T111;9
OP4840;29.03.2022;R1107;T118;10
OP4841;29.03.2022;R1131;T116;7
OP4842;29.03.2022;R1127;T112;15
OP4843;29.03.2022;R1102;T116;13
OP4844;29.03.2022;R1122;T103;15
OP4845;29.03.2022;R1108;T101;15
OP4846;29.03.2022;R1129;T105;7
OP4847;29.03.2022;R1108;T119;16
OP4848;29.03.2022;R1119;T109;14
OP4849;29.03.2022;R1105;T105;10
OP4850;29.03.2022;R1127;T118;8
OP4851;29.03.2022;R1130;T115;18
OP4852;29.03.2022;R1128;T115;15
OP4853;29.03.2022;R1115;T114;11
OP4854;29.03.2022;R1113;T117;3
OP4855;29.03.2022;R1118;T118;10
OP4856;29.03.2022;R1128;T118;19
OP4857;29.03.2022;R1128;T120;11
OP4858;29.03.2022;R1104;T108;11
OP4859;29.03.2022;R1119;T102;5
OP4860;29.03.2022;R1119;T114;4
OP4861;29.03.2022;R1115;T118;17
OP4862;29.03.2022;R1126;T109;8
OP4863;29.03.2022;R1103;T105;19
OP4864;29.03.2022;R1107;T102;2
OP4865;29.03.2022;R1125;T103;9
OP4866;29.03.2022;R1116;T100;9
OP4867;29.03.2022;R1107;T108;11
OP4868;29.03.2022;R1102;T109;14
OP4869;29.03.2022;R1111;T100;13
OP4870;29.03.2022;R1110;T109;17
OP4871;29.03.2022;R1126;T107;6
OP4872;29.03.2022;R1109;T111;2
OP4873;29.03.2022;R1130;T111;3
OP4874;29.03.2022;R1123;T113;2
OP4875;29.03.2022;R1109;T112;13
OP4876;29.03.2022;R1125;T120;16
OP4877;29.03.2022;R1107;T104;3
OP4878;29.03.2022;R1132;T102;10
OP4879;29.03.2022;R1106;T100;11
OP4880;29.03.2022;R1102;T116;11
OP4881;29.03.2022;R1105;T106;2
OP4882;29.03.2022;R1112;T119;14
OP4883;29.03.2022;R1108;T113;8
OP4884;29.03.2022;R1109;T115;10
OP4885;29.03.2022;R1124;T114;17
OP4886;29.03.2022;R1106;T112;7
OP4887;29.03.2022;R1127;T104;20
OP4888;29.03.2022;R1117;T114;6
OP4889;29.03.2022;R1114;T120;2
OP4890;29.03.2022;R1101;T110;7
OP4891;29.03.2022;R1116;T116;17
OP4892;29.03.2022;R1113;T107;4
OP4893;29.03.2022;R1104;T117;15
OP4894;30.03.2022;R1103;T106;12
OP4895;30.03.2022;R1115;T104;19
OP4896;30.03.2022;R1116;T109;13
OP4897;30.03.2022;R1127;T118;16
OP4898;30.03.2022;R1121;T107;12
OP4899;30.03.2022;R1127;T117;17
OP4900;30.03.2022;R1129;T104;14
OP4901;30.03.2022;R1123;T110;2
OP4902;30.03.2022;R1107;T102;13
OP4903;30.03.2022;R1130;T100;7
OP4904;30.03.2022;R1101;T110;19
OP4905;30.03.2022;R1103;T115;18
OP4906;30.03.2022;R1121;T115;16
OP4907;30.03.2022;R1130;T115;11
OP4908;30.03.2022;R1116;T105;3
OP4909;30.03.2022;R1114;T101;16
OP4910;30.03.2022;R1126;T118;17
OP4911;30.03.2022;R1127;T104;7
OP4912;30.03.2022;R1124;T112;17
OP4913;30.03.2022;R1103;T106;17
OP4914;30.03.2022;R1114;T105;5
OP4915;30.03.2022;R1112;T119;18
OP4916;30.03.2022;R1123;T111;20
OP4917;30.03.2022;R1108;T102;17
OP4918;30.03.2022;R1129;T120;5
OP4919;30.03.2022;R1132;T104;13
OP4920;30.03.2022;R1122;T101;3
OP4921;30.03.2022;R1132;T103;2
OP4922;30.03.2022;R1115;T106;6
OP4923;30.03.2022;R1111;T112;3
OP4924;30.03.2022;R1126;T101;10
OP4925;30.03.2022;R1102;T114;15
OP4926;30.03.2022;R1104;T106;18
OP4927;30.03.2022;R1114;T110;10
OP4928;30.03.2022;R1103;T100;18
OP4929;30.03.2022;R1113;T108;11
OP4930;30.03.2022;R1116;T119;4
OP4931;30.03.2022;R1102;T117;17
OP4932;30.03.2022;R1118;T108;4
OP4933;30.03.2022;R1112;T120;12
OP4934;30.03.2022;R1121;T108;2
OP4935;30.03.2022;R1110;T115;15
OP4936;30.03.2022;R1130;T118;19
OP4937;30.03.2022;R1128;T106;3
OP4938;30.03.2022;R1122;T118;10
OP4939;30.03.2022;R1114;T105;9
OP4940;30.03.2022;R1127;T117;12
OP4941;30.03.2022;R1123;T111;2
OP4942;30.03.2022;R1131;T101;18
OP4943;30.03.2022;R1120;T104;19
OP4944;31.03.2022;R1129;T103;18
OP4945;31.03.2022;R1110;T102;7
OP4946;31.03.2022;R1119;T117;15
OP4947;31.03.2022;R1115;T102;7
OP4948;31.03.2022;R1108;T110;18
OP4949;31.03.2022;R1112;T100;15
OP4950;31.03.2022;R1108;T102;2
OP4951;31.03.2022;R1112;T115;4
OP4952;31.03.2022;R1102;T102;14
OP4953;31.03.2022;R1101;T117;17
OP4954;31.03.2022;R1123;T119;6
OP4955;31.03.2022;R1115;T120;13
OP4956;31.03.2022;R1109;T110;20
OP4957;31.03.2022;R1125;T103;13
OP4958;31.03.2022;R1113;T105;8
OP4959;31.03.2022;R1129;T108;11
OP4960;31.03.2022;R1122;T109;6
OP4961;31.03.2022;R1109;T101;16
OP4962;31.03.2022;R1128;T103;14
OP4963;31.03.2022;R1116;T109;4
OP4964;31.03.2022;R1127;T102;2
OP4965;31.03.2022;R1115;T114;7
OP4966;31.03.2022;R1103;T107;16
OP4967;31.03.2022;R1110;T105;11
OP4968;31.03.2022;R1112;T100;20
OP4969;31.03.2022;R1127;T116;12
OP4970;31.03.2022;R1109;T104;18
OP4971;31.03.2022;R1132;T110;10
OP4972;31.03.2022;R1123;T105;9
OP4973;31.03.2022;R1131;T102;4
OP4974;31.03.2022;R1123;T115;15
OP4975;31.03.2022;R1104;T108;18
OP4976;31.03.2022;R1125;T119;8
OP4977;31.03.2022;R1127;T115;19
OP4978;31.03.2022;R1106;T120;17
OP4979;31.03.2022;R1123;T101;8
OP4980;31.03.2022;R1101;T118;13
OP4981;31.03.2022;R1120;T117;11
OP4982;31.03.2022;R1125;T115;2
OP4983;31.03.2022;R1111;T119;12
OP4984;31.03.2022;R1115;T116;17
OP4985;31.03.2022;R1116;T103;20
OP4986;31.03.2022;R1131;T107;3
OP4987;31.03.2022;R1122;T116;18
OP4988;31.03.2022;R1130;T110;17
OP4989;31.03.2022;R1122;T114;18
OP4990;31.03.2022;R1120;T101;15
OP4991;31.03.2022;R1129;T110;19
OP4992;31.03.2022;R1108;T108;5
OP4993;31.03.2022;R1107;T117;7
OP4994;31.03.2022;R1112;T101;10
OP4995;31.03.2022;R1117;T107;19
OP4996;31.03.2022;R1117;T119;20
OP4997;31.03.2022;R1126;T103;20
OP4998;31.03.2022;R1109;T107;10
OP4999;31.03.2022;R1130;T108;19
OP5000;31.03.2022;R1132;T110;20
OP5001;31.03.2022;R1108;T118;5
